Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"4221, QLD",3204,3213,2863,3609,3845,3542,3150,2035,1096,249,0,26801,
"4222, QLD",0,0,0,0,0,0,0,0,0,0,0,0,
"4223, QLD",1683,1776,1243,1556,2016,2019,1789,1104,563,144,0,13896,
"4224, QLD",751,666,811,924,856,973,763,443,308,92,0,6590,
"4225, QLD",462,434,1197,970,835,1182,1275,799,470,115,6,7754,
"4226, QLD",3704,4084,4153,3930,4383,4165,3618,2451,1350,389,9,32244,
"4227, QLD",2931,3203,3207,3197,3401,2294,1810,1063,467,117,4,21689,
"4228, QLD",659,754,479,526,813,814,722,320,132,75,0,5298,
"4229, QLD",0,208,166,8,0,0,0,5,0,0,0,385,
"4230, QLD",120,124,264,257,207,190,208,194,98,11,0,1672,
"4270, QLD",465,612,339,465,712,674,433,193,49,0,0,3944,
"4271, QLD",324,355,175,278,413,460,461,315,92,13,0,2895,
"4272, QLD",439,569,217,310,662,743,834,568,220,41,0,4611,
"4275, QLD",402,478,328,391,587,549,416,212,56,0,0,3430,
"4280, QLD",2503,2866,1856,2207,2728,2244,1512,731,176,32,0,16867,
"4285, QLD",2837,2908,1963,2328,3005,2748,2359,1383,575,135,9,20251,
"4287, QLD",89,67,67,118,111,161,119,60,27,9,0,824,
"4300, QLD",10187,8099,8534,9570,7944,5636,3472,1667,477,78,0,55666,
"4301, QLD",5739,4368,4834,4447,3273,2742,1787,738,265,50,0,28239,
"4303, QLD",589,528,503,427,504,450,397,304,178,60,7,3946,
"4304, QLD",2443,2033,2723,2315,2225,2127,1738,1067,575,73,0,17319,
"4305, QLD",9610,8411,8846,8498,7872,7382,5690,3836,2001,398,7,62554,
"4306, QLD",4941,5249,3904,4367,5539,5203,4091,1935,486,72,0,35798,
"4307, QLD",182,218,159,183,221,229,210,124,27,3,0,1553,
"4309, QLD",393,400,223,319,405,471,382,295,109,6,0,3006,
"4310, QLD",579,714,503,524,698,818,925,593,324,79,0,5756,
"4311, QLD",1524,1431,1091,1091,1428,1581,1423,784,222,28,6,10601,
"4312, QLD",264,270,168,211,307,465,558,330,89,11,0,2668,
"4313, QLD",265,246,161,204,266,352,365,314,122,32,0,2324,
"4340, QLD",694,765,529,596,733,780,719,412,171,49,0,5449,
"4341, QLD",2010,2043,1458,1665,2009,1953,1825,1142,384,86,0,14589,
"4342, QLD",300,375,386,232,336,391,347,178,61,0,0,2621,
