Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"5153, SA",701,939,568,567,1012,1155,950,368,122,38,0,6424,
"5154, SA",408,512,222,245,527,523,555,283,72,17,0,3355,
"5155, SA",554,470,320,494,647,563,488,197,81,8,0,3824,
"5156, SA",122,125,83,91,160,147,166,46,15,5,0,952,
"5157, SA",285,396,223,224,445,572,485,228,50,7,0,2913,
"5158, SA",3256,3057,2941,3426,3475,3749,3012,1213,493,109,0,24738,
"5159, SA",3817,4259,3652,4010,4527,4846,4461,2061,1052,257,5,32934,
"5160, SA",0,6,0,0,6,3,8,3,0,0,0,24,
"5161, SA",1234,1115,1322,1480,1264,1255,1258,727,412,91,0,10152,
"5162, SA",4128,4250,4352,4462,4521,4410,4127,2651,1161,222,3,34292,
"5163, SA",1738,1694,1794,1805,1808,1930,1838,997,386,135,3,14120,
"5164, SA",689,628,633,702,624,571,727,427,228,54,0,5288,
"5165, SA",626,593,788,648,660,664,588,432,318,67,0,5383,
"5166, SA",206,186,227,238,244,230,303,179,59,3,0,1879,
"5167, SA",661,624,597,678,876,776,757,438,231,63,6,5705,
"5168, SA",765,601,781,764,699,738,634,362,143,7,0,5499,
"5169, SA",2546,2165,2294,2493,2246,1966,1664,1058,538,120,0,17086,
"5170, SA",118,139,114,137,176,223,139,51,54,5,0,1151,
"5171, SA",653,718,411,552,861,874,838,624,295,91,5,5919,
"5172, SA",435,565,298,395,624,631,523,344,97,21,0,3932,
"5173, SA",2061,1690,1448,1713,1712,1523,1373,823,337,84,4,12769,
"5174, SA",400,364,326,377,453,412,385,147,54,3,0,2917,
"5201, SA",250,236,204,229,281,350,248,111,30,8,0,1942,
"5202, SA",117,99,87,99,117,157,101,68,21,3,0,873,
"5203, SA",119,132,72,98,150,190,238,156,85,30,0,1273,
"5204, SA",210,221,139,201,266,473,745,412,140,20,0,2826,
"5210, SA",230,253,148,200,251,275,246,98,23,3,0,1718,
"5211, SA",1307,1374,976,1125,1472,1878,2982,2589,1285,283,5,15275,
"5212, SA",160,166,131,132,185,266,377,428,199,51,0,2100,
"5213, SA",115,133,88,111,154,187,201,117,45,4,0,1157,
"5214, SA",637,677,520,549,800,1157,1739,1528,677,104,8,8393,
"5220, SA",22,8,15,28,19,20,18,8,6,0,0,153,
"5221, SA",31,26,8,25,23,50,69,49,7,0,0,285,
"5222, SA",56,38,30,74,65,113,125,86,30,3,0,628,
"5223, SA",408,396,276,370,476,623,611,306,137,48,0,3640,
"5231, SA",125,175,116,98,201,234,170,73,31,0,0,1223,
"5232, SA",28,66,49,19,52,108,59,29,6,0,0,424,
"5233, SA",121,208,141,132,219,256,207,112,54,20,0,1474,
"5234, SA",167,202,111,130,196,238,148,80,25,8,0,1301,
"5235, SA",263,283,169,221,380,417,448,200,77,16,0,2478,
"5236, SA",24,47,23,22,61,62,35,22,7,0,0,300,
"5237, SA",50,37,36,32,61,65,55,16,3,0,0,363,
"5238, SA",367,402,278,322,470,612,810,589,201,38,0,4087,
"5240, SA",51,62,30,58,66,86,80,43,11,3,0,482,
"5241, SA",325,309,262,297,343,381,277,198,104,31,0,2525,
"5242, SA",171,216,157,181,234,236,226,127,64,5,0,1617,
"5243, SA",72,103,75,81,111,152,138,74,29,0,0,831,
"5244, SA",497,565,460,420,616,684,536,317,136,37,0,4264,
"5245, SA",312,375,208,250,395,445,450,340,215,78,3,3083,
"5250, SA",531,527,331,397,557,485,426,209,57,4,0,3520,
"5251, SA",2021,1946,1836,1912,1997,1730,1572,986,509,117,0,14625,
"5252, SA",985,935,817,870,1040,877,624,272,65,19,0,6512,
"5253, SA",2179,2152,2625,2115,2325,2295,2167,1645,836,151,0,18490,
"5254, SA",258,337,230,257,334,427,308,155,60,12,0,2387,
"5255, SA",1092,1206,832,883,1278,1308,1348,861,357,81,0,9247,
"5256, SA",119,120,131,105,136,226,316,147,54,4,0,1357,
