Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"2356, NSW",17,28,13,13,14,18,28,20,3,0,0,160,
"2357, NSW",461,502,331,350,462,652,659,430,249,62,0,4159,
"2358, NSW",433,467,297,361,434,608,638,341,168,18,0,3772,
"2359, NSW",84,92,55,64,97,114,109,75,27,6,0,736,
"2360, NSW",1956,1915,1595,1470,1750,1880,1790,1399,639,130,7,14524,
"2361, NSW",82,139,44,74,106,143,147,115,44,12,0,909,
"2365, NSW",510,452,342,384,431,538,535,348,149,31,0,3726,
"2369, NSW",116,135,83,86,105,128,138,93,36,5,0,923,
"2370, NSW",892,911,711,778,870,1055,1145,832,403,90,4,7683,
"2371, NSW",76,107,71,82,128,231,221,170,55,4,0,1155,
"2372, NSW",498,482,334,355,512,689,974,588,262,45,0,4742,
"2379, NSW",37,43,31,31,50,56,38,27,8,4,0,316,
"2380, NSW",1571,1226,1228,1249,1208,1313,1152,850,500,90,0,10390,
"2381, NSW",155,121,143,114,144,207,166,101,45,4,0,1190,
"2382, NSW",183,175,126,142,192,172,160,116,59,11,0,1322,
"2386, NSW",58,39,27,40,50,59,44,28,13,0,0,356,
"2387, NSW",27,23,28,25,28,27,23,16,7,0,0,199,
"2388, NSW",434,327,288,314,299,432,288,201,73,21,0,2673,
"2390, NSW",1288,1057,978,994,1056,1303,1043,679,300,71,4,8755,
"2395, NSW",51,75,52,37,71,116,155,83,34,10,0,669,
"2396, NSW",95,93,74,88,92,115,139,100,54,15,0,856,
"2397, NSW",69,45,36,52,28,52,58,24,10,0,0,380,
"2398, NSW",29,27,31,24,33,35,33,17,8,0,0,236,
"2399, NSW",104,50,69,58,83,103,62,48,17,0,0,596,
"2400, NSW",1585,1140,1270,1256,1325,1342,1099,724,304,49,0,10083,
"2401, NSW",50,28,29,33,54,55,39,32,3,0,0,321,
"2402, NSW",219,212,178,148,197,258,255,219,87,23,0,1789,
"2403, NSW",112,86,71,70,88,108,86,70,27,0,0,720,
"2404, NSW",169,174,102,142,205,270,320,280,145,36,0,1837,
"2405, NSW",66,68,53,58,65,74,88,30,10,0,0,512,
"2408, NSW",63,45,52,38,61,61,33,17,0,0,0,372,
"2409, NSW",166,193,136,102,139,147,97,36,13,0,0,1027,
"2410, NSW",40,32,22,25,31,43,55,26,0,0,0,281,
"2411, NSW",17,16,13,16,20,13,16,7,0,0,0,121,
"2415, NSW",36,54,39,29,66,60,54,39,8,0,0,390,
"2420, NSW",436,500,293,373,484,638,620,443,196,41,0,4022,
"2421, NSW",254,263,149,231,239,279,254,111,37,8,0,1831,
"2422, NSW",549,561,379,403,612,808,967,688,332,40,0,5334,
"2423, NSW",252,297,209,204,364,555,574,340,141,26,0,2959,
"2424, NSW",43,61,25,37,59,84,70,34,13,0,0,429,
"2425, NSW",212,230,141,151,265,288,232,168,83,15,0,1782,
"2426, NSW",81,91,53,64,66,153,122,78,23,0,0,719,
"2427, NSW",184,233,145,179,273,437,840,587,209,27,0,3113,
"2428, NSW",2108,2293,1568,1801,2397,3190,4388,3781,2013,455,4,24012,
"2429, NSW",1069,1116,801,752,1117,1629,1640,1025,464,88,0,9715,
"2430, NSW",3885,3989,2939,2914,3899,4766,5479,3893,1858,390,10,34017,
"2431, NSW",446,447,341,366,514,709,1077,807,335,81,0,5133,
"2439, NSW",315,346,198,226,367,455,540,360,106,12,0,2941,
"2440, NSW",2619,2723,2224,2084,2541,3322,3247,1921,902,226,0,21816,
