Australian Bureau of Statistics

"2016 Census - Selected Family Characteristics"
"CDCF Count of Dependent Children in Family by LGA by FINF Total Family Income (weekly)"
"Counting: Families Location on Census Night"

Filters:
"Default Summation","Families Location on Census Night"

" Couple family with: No dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"Koorda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,
"Kulin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,
"Kwinana (C)",0,0,0,0,0,0,3,7,20,31,51,49,44,74,81,63,23,26,15,21,3,0,132,14,0,655,
"Lake Grace (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,5,0,0,21,
"Laverton (S)",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
"Leonora (S)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
"Mandurah (C)",0,6,6,3,4,12,14,21,46,85,72,71,68,143,113,134,92,60,60,48,31,7,385,19,0,1489,
"Manjimup (S)",0,0,0,0,0,0,0,5,4,9,10,12,10,17,17,14,13,0,4,0,0,0,30,4,0,150,
"Meekatharra (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Melville (C)",0,3,0,11,4,5,14,29,42,79,89,94,103,180,222,182,173,134,137,180,140,49,513,10,0,2383,
"Menzies (S)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Merredin (S)",0,0,0,0,0,0,0,0,0,4,6,4,0,7,3,0,0,0,0,0,0,0,14,0,0,45,
"Mingenew (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Moora (S)",0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,5,6,0,0,0,0,0,7,0,0,46,
"Morawa (S)",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,
"Mosman Park (T)",0,0,0,0,0,0,0,9,0,4,0,3,3,0,3,12,13,3,3,10,9,12,41,0,0,120,
"Mount Magnet (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Mount Marshall (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,
"Mukinbudin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
"Mundaring (S)",0,0,0,4,0,6,5,10,20,47,41,50,38,102,93,91,71,46,46,43,21,10,227,9,0,997,
"Murchison (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Murray (S)",0,0,0,0,0,4,7,6,10,15,18,18,11,45,33,25,18,11,5,10,0,0,100,8,0,355,
"Nannup (S)",0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,3,0,0,0,0,0,3,3,0,31,
"Narembeen (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,14,
"Narrogin (S)",0,0,0,0,0,0,0,3,0,5,5,7,5,11,11,5,4,3,5,6,0,0,17,0,0,87,
"Nedlands (C)",0,0,0,0,0,0,0,3,4,7,15,13,12,17,26,30,19,19,19,37,44,26,106,0,0,402,
"Ngaanyatjarraku (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,
"Northam (S)",0,0,0,0,0,0,7,4,4,15,13,9,6,17,17,20,14,0,10,3,6,0,44,5,0,199,
"Northampton (S)",0,0,0,0,0,0,0,5,4,5,3,4,0,4,0,6,0,4,0,0,0,0,18,0,0,60,
"Nungarin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"Peppermint Grove (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,9,4,12,0,0,37,
"Perenjori (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Perth (C)",0,0,0,0,0,0,0,0,4,4,3,0,3,12,8,3,8,6,3,11,10,0,27,0,0,112,
"Pingelly (S)",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,
"Plantagenet (S)",0,0,0,0,0,0,0,0,0,10,9,7,3,9,5,7,3,0,4,0,0,0,25,3,0,93,
"Port Hedland (T)",0,0,0,0,0,0,0,0,4,4,0,0,6,11,10,10,14,9,12,20,12,0,39,3,0,149,
"Quairading (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,14,
"Ravensthorpe (S)",0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,3,0,0,0,0,0,0,9,0,0,22,
"Rockingham (C)",4,3,0,6,6,11,20,25,55,106,101,126,124,261,273,188,174,126,102,88,50,13,668,33,0,2555,
"Sandstone (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Serpentine-Jarrahdale (S)",0,0,0,3,0,7,3,0,10,29,23,24,33,69,66,71,35,20,20,15,12,9,138,4,0,597,
"Shark Bay (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,
"South Perth (C)",0,4,0,0,0,0,4,4,11,11,18,23,25,47,54,43,38,42,45,68,35,23,133,3,0,630,
"Stirling (C)",0,5,3,6,6,14,28,51,87,158,173,184,152,361,308,240,190,180,149,201,156,56,762,44,0,3520,
"Subiaco (C)",0,0,0,0,0,0,0,0,0,5,7,4,5,6,17,12,6,8,13,21,12,5,62,6,0,186,
"Swan (C)",4,6,3,10,6,7,23,36,60,121,141,137,161,332,313,232,193,139,100,107,39,10,613,28,0,2816,
"Tammin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"Three Springs (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"Toodyay (S)",0,0,0,0,0,0,0,0,3,4,3,0,9,10,11,10,4,3,5,0,0,0,21,0,0,90,
"Trayning (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
"Upper Gascoyne (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Victoria Park (T)",0,0,0,0,0,0,0,5,7,14,10,10,16,31,36,34,20,20,13,21,11,8,88,0,0,347,
"Victoria Plains (S)",0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,
"Vincent (C)",0,0,0,0,0,4,3,4,14,16,9,12,9,44,28,29,33,15,19,22,19,8,62,0,0,358,
"Wagin (S)",0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,19,
"Wandering (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"Wanneroo (C)",0,10,5,9,4,15,33,56,89,169,184,208,194,450,430,375,264,192,139,148,59,20,888,52,0,3990,
"Waroona (S)",0,0,0,0,0,0,0,3,8,3,6,0,3,9,9,6,9,3,5,0,0,0,27,3,0,95,
"West Arthur (S)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
"Westonia (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Wickepin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Williams (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,20,
"Wiluna (S)",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Wongan-Ballidu (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,21,
"Woodanilling (S)",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"Wyalkatchem (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,
"Wyndham-East Kimberley (S)",0,0,0,0,0,0,4,4,4,0,0,6,6,4,12,11,3,7,0,0,0,0,13,0,0,69,
"Yalgoo (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Yilgarn (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,14,
"York (S)",0,0,0,0,0,0,0,0,0,6,8,4,3,10,5,11,0,0,3,0,0,0,11,0,0,62,
"Migratory - Offshore - Shipping (WA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Total",47,97,53,130,85,187,322,652,1036,1987,2176,2289,2210,5025,4670,4039,3044,2281,1894,2222,1313,514,10711,588,0,47574,


" Couple family with: One dependent child"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"LGA",
"Albany (C)",0,0,4,6,0,9,7,22,44,71,93,70,90,141,103,56,32,25,11,11,7,5,121,12,0,947,
"Armadale (C)",4,17,12,3,10,39,51,77,132,235,264,304,247,535,398,222,164,84,60,58,31,0,372,22,0,3330,
"Ashburton (S)",0,0,0,0,0,0,4,3,3,3,0,8,9,38,18,18,25,12,23,16,7,0,25,8,0,214,
"Augusta-Margaret River (S)",0,0,0,0,0,7,10,8,25,51,49,43,39,55,51,21,18,11,7,6,7,0,99,0,0,505,
"Bassendean (T)",0,0,0,0,0,3,8,10,18,23,30,52,30,80,81,57,29,31,16,12,5,0,73,3,0,566,
"Bayswater (C)",3,15,4,8,9,24,29,69,99,146,153,151,172,379,253,220,155,104,80,66,42,3,260,10,0,2463,
"Belmont (C)",8,7,0,10,5,25,24,38,61,91,98,102,100,183,127,102,63,26,39,29,9,0,163,5,0,1309,
"Beverley (S)",0,0,0,0,0,0,5,0,3,3,0,6,6,3,8,0,0,0,0,0,0,0,7,0,0,47,
"Boddington (S)",0,0,0,0,0,0,0,0,3,0,0,5,0,12,6,7,5,5,0,0,0,0,9,0,0,54,
"Boyup Brook (S)",0,0,0,0,0,4,3,0,0,4,0,0,3,12,7,4,0,0,0,0,0,0,9,0,0,43,
"Bridgetown-Greenbushes (S)",0,0,0,0,0,5,0,8,0,10,9,8,4,18,11,6,4,10,3,0,0,0,18,3,0,118,
"Brookton (S)",0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,8,3,0,24,
"Broome (S)",0,5,0,0,0,16,5,11,14,18,15,26,28,74,62,51,24,11,18,9,4,0,69,7,0,471,
"Broomehill-Tambellup (S)",0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,17,
"Bruce Rock (S)",0,0,0,0,0,3,0,0,0,0,4,5,3,0,3,0,0,0,0,0,0,0,6,0,0,24,
"Bunbury (C)",0,4,0,4,4,16,8,31,50,63,74,73,62,127,93,48,31,21,13,17,4,0,123,4,0,850,
"Busselton (C)",0,0,4,9,0,6,9,29,31,71,89,87,100,168,115,70,47,23,23,19,12,0,199,9,0,1120,
"Cambridge (T)",0,3,0,0,0,0,4,6,7,12,14,20,39,85,71,67,94,80,98,98,92,24,135,7,0,971,
"Canning (C)",7,23,16,29,17,28,71,86,144,255,261,243,240,497,337,248,196,121,97,101,64,11,417,29,0,3532,
"Capel (S)",0,0,3,5,0,0,0,10,23,19,43,41,41,114,81,64,40,20,24,15,3,0,104,3,0,638,
"Carnamah (S)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
"Carnarvon (S)",4,0,0,0,0,7,3,12,10,9,9,12,13,17,11,8,3,0,4,0,0,0,17,9,0,149,
"Chapman Valley (S)",0,0,0,0,0,0,0,0,0,5,4,0,3,11,8,3,6,0,6,0,0,0,9,0,0,51,
"Chittering (S)",0,0,0,0,0,3,4,0,0,13,8,8,18,32,21,19,16,5,4,0,0,0,50,0,0,190,
"Claremont (T)",0,6,0,0,0,0,0,0,0,9,9,16,9,22,24,18,25,17,29,35,32,13,59,0,0,320,
"Cockburn (C)",5,13,12,12,4,28,37,71,98,195,241,267,276,651,559,361,311,156,143,137,60,5,591,24,0,4263,
"Collie (S)",0,0,0,0,0,3,5,3,0,14,21,13,17,37,27,22,4,9,10,4,4,0,42,4,0,250,
"Coolgardie (S)",0,0,0,0,0,0,4,0,8,0,7,6,12,22,11,12,10,8,4,0,4,0,16,0,0,130,
"Coorow (S)",0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,21,
"Corrigin (S)",0,0,0,0,0,0,0,0,0,4,0,3,7,4,3,3,0,0,0,0,0,0,6,0,0,38,
"Cottesloe (T)",0,0,0,0,0,0,0,4,0,0,6,5,5,17,8,9,19,15,26,20,30,13,45,0,0,233,
"Cranbrook (S)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,6,0,0,26,
"Cuballing (S)",0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,9,0,0,20,
"Cue (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cunderdin (S)",0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,29,
"Dalwallinu (S)",0,0,0,0,0,0,0,0,3,4,4,3,5,10,4,5,0,0,0,0,0,0,6,0,0,44,
"Dandaragan (S)",0,0,0,0,0,0,0,0,5,6,3,3,7,12,11,3,3,0,4,0,0,0,15,0,0,78,
