"Taxation statistics 2015–16 Individuals: Selected items, by lodgment method, gender, taxable status, state/territory and age range, 2015–16 income year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agent,Male,Non Taxable,NT,c. 25 - 29,895,887,"12,098,848",243,"110,609",0,0,0,0,0,0,0,0,0,0,804,"9,198,364",799,"1,448,116",72,"88,565",4,"5,717",13,"16,648",284,"2,327,269",10,"115,971",0,0,0,0,190,"28,339",1,8,6,"1,255",6,535,889,"12,505,146",40,"79,373",9,"23,300",345,"74,531",11,"40,677",248,"112,954",405,"330,835",6,"1,706",2,163,0,0,34,"4,870",204,"41,435",460,"385,901",4,"31,362",7,"3,635",1,"-16,642",9,"4,752",4,"3,695",14,"104,084",0,0,6,"36,207",2,"2,837",0,0,2,"5,674",4,"28,649",5,"12,543",5,"12,543",3,434,19,"451,593",17,"328,149",9,"50,065",18,"208,918",3,"21,877",16,"-157,416",19,"-135,539",3,"9,204",1,"2,000",0,0,6,"6,892",78,"3,685,932",61,"3,040,560",79,"660,229",0,0,0,0,0,0,189,"57,032",0,0,53,"963,030",0,0,0,0,54,40,"14,260",11,"1,746",1,1
Agent,Male,Non Taxable,NT,d. 30 - 34,693,684,"9,396,524",230,"140,191",2,"1,124",0,0,0,0,0,0,0,0,574,"7,564,428",563,"1,132,145",52,"106,037",4,"5,071",13,"29,696",238,"1,883,069",13,"94,817",0,0,0,0,150,"41,732",2,743,6,"1,978",6,846,682,"9,932,017",38,"70,531",5,"8,070",303,"66,844",4,"6,476",186,"81,485",337,"233,406",6,"9,547",1,11,1,103,38,"178,226",232,"79,469",401,"517,244",10,"178,135",7,"15,767",4,"-434,486",16,"319,508",2,888,15,"90,392",2,"40,954",3,"8,626",2,"11,963",0,0,3,"27,659",8,"122,939",5,"73,115",3,"36,699",5,"7,124",43,"1,022,401",39,"786,989",24,"206,799",43,"509,158",7,"35,977",36,"-516,522",43,"-480,545",8,"37,124",0,0,0,0,10,"16,482",95,"6,387,448",88,"5,933,540",95,"361,752",0,0,0,0,4,37,194,"64,172",1,417,47,"881,468",2,"10,464",0,0,85,76,"27,742",12,"4,598",2,"1,261"
Agent,Male,Non Taxable,NT,e. 35 - 39,569,555,"8,220,455",211,"210,039",2,"5,912",0,0,0,0,0,0,1,"2,762",442,"5,812,469",432,"755,492",39,"81,052",2,"9,169",10,"22,093",215,"1,750,979",10,"87,793",1,"4,891",1,107,125,"43,248",4,590,14,"2,587",14,"1,105",561,"8,822,390",28,"58,516",10,"10,631",239,"51,212",5,"23,998",167,"98,717",270,"243,074",9,"12,942",2,147,0,0,27,"4,313",187,"71,352",334,"354,610",11,"184,563",8,"11,647",5,"-57,833",25,"240,741",4,861,5,"81,619",1,"11,490",11,"235,356",5,"19,550",0,0,8,"236,239",9,"179,116",6,"138,294",5,"2,656",6,"122,403",61,"1,415,397",58,"1,016,318",32,"129,917",60,"741,562",9,"50,280",52,"-522,680",61,"-472,400",7,"2,042",2,"1,414",2,"8,000",10,"14,782",95,"6,604,307",91,"5,823,675",98,"663,259",0,0,0,0,1,16,170,"54,748",0,0,31,"505,182",8,"55,532",0,0,110,96,"36,095",14,"3,455",6,"1,738"
Agent,Male,Non Taxable,NT,f. 40 - 44,511,496,"6,073,881",173,"137,277",1,"2,562",0,0,0,0,0,0,0,0,379,"4,889,022",361,"846,661",26,"141,489",1,"7,272",3,"7,491",174,"1,418,724",7,"81,769",1,"7,763",0,0,118,"38,259",10,"11,575",20,"14,843",20,"6,356",504,"6,964,166",17,"45,437",5,"9,211",220,"43,788",0,0,141,"81,526",248,"179,962",10,"5,567",3,"4,799",0,0,27,"10,673",194,"104,504",314,"367,895",9,"127,209",11,"25,336",0,0,49,"498,191",10,"2,929",9,"88,468",1,"51,687",7,"130,248",6,"7,906",0,0,9,"104,794",17,"418,735",11,"290,388",6,"1,383",6,"38,132",55,"1,505,568",54,"1,139,278",33,"179,773",56,"719,142",13,"57,039",42,"-589,664",56,"-532,625",13,"97,758",2,"4,366",0,0,15,"62,183",87,"7,719,367",78,"7,858,547",87,"-268,941",0,0,0,0,1,51,138,"44,650",0,0,26,"355,550",8,"111,775",0,0,104,94,"39,783",11,"3,498",4,"1,047"
Agent,Male,Non Taxable,NT,g. 45 - 49,498,488,"6,139,264",169,"242,784",3,"9,981",0,0,0,0,0,0,0,0,309,"3,896,973",297,"586,819",29,"190,526",4,"22,947",5,"34,967",148,"1,263,331",6,"52,883",0,0,1,"16,816",136,"85,280",12,"1,410",28,"20,514",28,"8,783",490,"6,672,187",24,"59,481",3,"17,938",160,"32,611",1,750,115,"52,961",189,"163,741",15,"20,004",6,"12,798",2,"1,787",33,"7,860",193,"107,302",289,"396,445",9,"161,394",10,"16,148",7,"-68,543",37,"414,884",8,"7,997",5,"50,550",0,0,6,"73,395",11,"293,399",0,0,14,"2,512,489",21,"618,556",14,"561,718",10,"75,114",11,"173,999",84,"2,124,414",80,"1,444,380",45,"279,366",84,"1,044,276",28,"134,202",56,"-777,810",84,"-643,608",15,"29,339",3,"3,009",1,"1,769",19,"81,184",119,"11,874,167",118,"11,462,048",120,"259,756",0,0,0,0,2,21,126,"40,563",0,0,23,"191,600",12,"82,649",0,0,145,127,"57,171",19,"6,641",12,"3,570"
Agent,Male,Non Taxable,NT,h. 50 - 54,431,417,"4,242,894",140,"107,052",1,"2,645",0,0,0,0,0,0,0,0,242,"3,625,856",232,"602,496",24,"175,218",5,"22,730",4,"8,669",107,"843,100",6,"55,213",0,0,3,"37,844",141,"342,715",21,"27,455",38,"101,956",38,"43,683",424,"5,814,368",25,"78,621",2,"4,229",139,"30,330",3,"1,705",100,"40,366",158,"155,251",16,"9,373",6,"9,603",5,"1,981",34,"6,707",165,"927,562",267,"1,207,792",9,"159,896",5,"30,359",13,"-80,193",52,"532,465",11,"6,003",2,"11,624",2,"24,026",9,"197,521",14,"184,106",0,0,17,"2,820,294",15,"172,966",12,"133,994",10,"10,444",12,"45,499",82,"2,029,533",74,"1,262,783",45,"255,615",82,"1,000,600",34,"221,643",49,"-711,108",83,"-489,465",16,"36,803",1,"35,000",2,"6,380",25,"88,847",118,"10,837,342",108,"10,729,320",121,"-138,814",0,0,0,0,1,48,111,"34,564",1,886,18,"212,784",11,"67,305",0,0,156,148,"73,963",13,"4,046",8,965
Agent,Male,Non Taxable,NT,i. 55 - 59,437,418,"5,277,328",130,"387,719",2,"7,383",0,0,0,0,0,0,0,0,204,"2,526,592",190,"395,430",29,"284,032",1,"12,337",2,"4,117",88,"754,064",6,"39,680",8,"103,270",5,"79,922",185,"189,233",21,"3,523",52,"129,868",52,"55,642",427,"6,361,191",17,"28,081",7,"12,042",107,"24,497",2,"1,191",80,"58,087",131,"123,898",15,"12,951",5,"3,128",1,"17,857",24,"10,166",182,"105,830",248,"475,858",4,"90,114",10,"65,212",15,"260,207",53,"179,828",13,"13,584",6,"75,955",2,"69,010",17,"276,497",13,"47,259",0,0,16,"1,969,536",28,"661,351",19,"471,555",15,"26,861",16,"151,415",107,"3,230,386",87,"1,828,179",60,"334,741",109,"1,516,629",38,"269,875",72,"-719,038",110,"-449,163",17,"45,998",8,"122,592",8,"126,683",18,"75,345",138,"12,417,119",136,"11,855,689",135,"141,089",0,0,4,"8,196",2,109,109,"35,314",16,"193,137",17,"128,144",5,"66,305",0,0,181,166,"79,684",22,"7,089",8,956
Agent,Male,Non Taxable,NT,j. 60 - 64,485,463,"4,119,581",115,"189,727",2,"7,434",0,0,0,0,0,0,0,0,167,"2,521,646",155,"464,719",27,"342,058",0,0,3,"3,058",66,"576,342",6,"65,184",4,"22,986",21,"469,124",254,"396,131",46,"18,264",96,"144,247",96,"61,792",476,"5,415,395",19,"41,307",10,"18,495",90,"21,335",0,0,80,"128,234",115,"209,371",22,"15,062",13,"75,169",7,"4,703",50,"32,862",205,"120,168",278,"607,757",7,"290,941",19,"140,903",8,"132,744",74,"254,667",14,"21,083",6,"67,419",3,"35,298",18,"636,408",17,"74,563",0,0,27,"211,354",61,"1,628,622",20,"391,788",17,"44,645",17,"138,436",155,"4,225,736",119,"1,972,164",93,"404,982",154,"2,078,196",77,"567,702",79,"-797,308",156,"-229,606",25,"130,846",2,"37,662",9,"86,968",18,"63,454",144,"15,843,621",139,"16,248,480",145,"-695,683",0,0,10,"6,466",0,0,101,"35,213",0,0,15,"236,988",1,"20,399",0,0,248,226,"122,895",31,"12,035",18,"5,196"
Agent,Male,Non Taxable,NT,k. 65 - 69,562,548,"8,793,893",257,"422,284",3,"5,488",0,0,0,0,0,0,0,0,185,"2,441,922",169,"435,075",30,"153,336",4,"16,444",4,"29,042",15,"79,515",224,"2,375,011",0,0,41,"1,019,406",346,"524,216",84,"29,148",167,"331,820",167,"141,869",556,"9,919,711",27,"56,140",6,"24,275",107,"21,990",1,"1,388",92,"48,490",137,"152,283",22,"11,256",7,"15,405",7,"15,153",98,"84,359",267,"105,845",330,"538,792",2,"36,434",13,"69,775",10,"-62,589",105,"793,640",23,"20,891",4,"20,495",1,"7,043",21,"398,530",26,"149,299",0,0,39,"798,479",60,"2,593,769",37,"378,275",27,"57,004",27,"102,882",178,"3,630,736",105,"1,314,143",88,"279,438",176,"1,671,786",109,"869,939",69,"-504,570",178,"365,369",10,"52,558",3,"3,093",5,"130,965",12,"23,353",119,"6,588,579",119,"5,730,525",124,"666,918",0,0,17,"20,935",0,0,93,"29,528",0,0,7,"59,890",0,0,0,0,327,295,"173,023",37,"20,423",7,"1,579"
Agent,Male,Non Taxable,NT,l. 70 - 74,297,288,"4,789,266",135,"195,710",0,0,0,0,0,0,0,0,0,0,85,"957,834",77,"147,131",18,"178,686",1,"8,827",0,0,1,"4,565",163,"1,838,220",0,0,31,"600,585",207,"389,098",42,"27,189",98,"165,912",98,"71,076",294,"5,349,274",15,"36,068",2,"7,975",45,"8,262",0,0,40,"25,874",66,"78,179",7,"4,753",6,"5,646",3,"1,589",62,"49,400",152,"74,661",183,"223,843",0,0,6,"45,887",7,"184,056",48,"159,801",13,"9,558",2,"18,521",5,"138,707",13,"171,706",17,"143,615",0,0,24,"455,286",33,"918,123",28,"93,549",19,"22,142",20,"2,552",66,"1,646,665",33,"382,516",31,"111,520",67,"874,072",48,"389,040",19,"-110,483",67,"278,557",12,"47,294",0,0,1,"6,860",1,"1,282",48,"4,957,147",50,"4,995,166",51,"-130,898",0,0,9,"14,232",0,0,42,"14,328",0,0,2,"14,588",0,0,0,0,200,184,"126,085",17,"10,437",4,"2,206"
Agent,Male,Non Taxable,NT,m. 75 and over,238,231,"4,107,013",116,"187,904",0,0,0,0,0,0,0,0,0,0,17,"165,219",13,"19,026",11,"97,217",0,0,1,"5,760",0,0,119,"1,422,863",0,0,39,"801,339",175,"633,364",45,"8,260",95,"248,712",95,"106,537",234,"4,412,500",4,"4,430",0,0,11,"2,063",0,0,11,"15,646",15,"22,139",3,253,11,"3,303",1,"3,500",44,"159,328",112,"36,896",133,"235,722",0,0,0,0,10,"-38,687",45,"221,851",19,"19,368",2,"10,862",3,"45,633",7,"89,155",17,"43,661",0,0,25,"848,478",30,"1,029,666",38,"199,436",18,"44,321",21,"14,217",52,"1,015,204",12,"128,819",21,"64,694",52,"498,776",46,"370,390",6,"-47,475",52,"322,915",5,"28,123",6,"9,394",0,0,1,"9,913",25,"1,368,468",24,"1,278,917",27,"-9,242",0,0,16,"21,162",0,0,35,"12,212",0,0,0,0,0,0,0,0,157,148,"110,262",9,"5,531",1,296
Agent,Male,Non Taxable,Overseas or unknown,a. Under 18,10,8,"58,751",0,0,0,0,0,0,0,0,0,0,0,0,4,"43,417",4,"2,836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,7,"59,594",0,0,0,0,1,350,0,0,1,300,1,650,0,0,0,0,0,0,0,0,1,193,2,843,0,0,0,0,0,0,3,"18,775",2,"2,988",0,0,0,0,0,0,2,"6,173",0,0,2,"13,544",0,0,2,"8,380",2,"-4,170",2,"1,025",1,"72,594",1,"63,380",1,"2,205",1,"12,615",0,0,1,"-5,606",1,"-5,606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Agent,Male,Non Taxable,Overseas or unknown,b. 18 - 24,"3,854","3,812","38,289,325",387,"108,837",7,"3,480",0,0,0,0,0,0,0,0,"3,723","37,582,675","3,708","6,386,944",168,"54,193",4,"1,302",10,"4,429",7,"20,824",0,0,2,"3,367",2,"1,787",367,"20,424",3,67,6,"2,004",6,857,"3,811","38,610,459",18,"19,001",16,"5,010",210,"42,822",1,"11,890",549,"180,754",698,"259,477",3,"2,015",0,0,0,0,12,924,304,"48,809",792,"311,225",1,"13,487",46,"33,716",0,0,4,"15,230",0,0,114,"494,576",0,0,0,0,2,"9,256",0,0,2,"18,471",4,"1,040",17,"260,198",6,"61,855",14,"42,232",33,"506,578",26,"306,096",19,"46,357",34,"339,215",6,"17,585",28,"-202,675",34,"-185,090",2,"7,425",3,"4,624",0,0,0,0,106,"738,758",19,"435,719",102,"303,039",0,0,0,0,0,0,387,"86,611",0,0,46,"1,071,370",0,0,0,0,42,9,"1,671",6,219,0,0
Agent,Male,Non Taxable,Overseas or unknown,c. 25 - 29,"3,652","3,437","31,855,108",488,"189,392",15,"9,330",1,"1,250",0,0,0,0,1,"2,863","3,039","32,612,735","3,020","5,859,414",165,"143,752",5,"12,754",16,"29,787",9,"53,007",0,0,1,"1,364",2,"1,661",515,"110,818",8,"1,861",18,"14,915",18,"6,388","3,400","32,544,987",30,"35,918",20,"25,849",256,"48,400",4,"10,704",664,"212,018",840,"332,889",32,"27,533",1,855,2,"3,154",35,"11,392",695,"175,521","1,232","568,941",20,"350,923",43,"43,780",0,0,39,"9,490",7,"1,081",92,"411,610",1,"1,180",3,"8,207",23,"103,346",0,0,36,"264,923",60,"408,030",35,"637,476",18,"158,145",27,"115,388",280,"6,539,731",265,"4,589,624",158,"746,024",278,"3,253,226",39,"119,700",241,"-2,168,843",280,"-2,049,143",9,"5,151",6,"13,878",0,0,15,"17,597",123,"1,297,656",52,"851,148",120,"404,378",0,0,0,0,0,0,487,"105,069",0,0,273,"7,482,864",0,0,0,0,145,98,"24,849",27,"9,900",2,2
Agent,Male,Non Taxable,Overseas or unknown,d. 30 - 34,"2,530","2,135","8,082,739",222,"579,399",25,"39,663",4,"6,731",0,0,0,0,2,"19,794","1,115","12,721,277","1,103","2,878,822",95,"101,591",6,"35,831",17,"132,011",7,"28,989",0,0,1,527,1,"19,390",363,"131,275",18,"17,842",41,"34,575",40,"14,022","2,141","9,499,524",19,"24,763",15,"23,054",114,"23,406",6,"26,684",318,"127,179",386,"225,086",80,"61,360",3,188,2,"2,115",41,"12,246",877,"393,673","1,108","836,476",38,"940,603",36,"76,111",1,"42,758",109,"70,905",7,"2,338",30,"169,401",0,0,8,"87,855",46,"236,217",0,0,76,"540,647",250,"5,309,763",45,"1,766,496",18,"365,380",43,"602,494",948,"22,715,715",922,"15,241,483",571,"2,564,234",954,"11,334,551",173,"545,555",779,"-6,970,108",954,"-6,424,553",30,"63,425",7,"33,269",0,0,42,"141,808",92,"1,475,581",63,"1,036,826",94,"194,595",0,0,0,0,0,0,207,"50,656",2,"5,959",300,"6,605,342",0,0,0,0,261,167,"43,883",80,"26,586",5,"1,616"
Agent,Male,Non Taxable,Overseas or unknown,e. 35 - 39,"2,266","1,765","-7,718,839",73,"425,592",14,"24,965",2,"3,603",0,0,0,0,3,"12,561",254,"3,326,530",237,"844,366",28,"60,653",3,"5,883",5,"25,932",9,"24,892",1,"9,483",0,0,1,"1,239",140,"85,344",10,"8,709",23,"39,071",23,"16,715","1,872","-4,132,951",4,"2,292",7,"4,314",34,"4,977",3,"10,383",81,"38,827",101,"60,793",138,"137,756",3,931,3,"19,800",29,"12,642",950,"622,127","1,057","1,251,915",46,"1,324,441",19,"89,499",2,"43,894",116,"89,866",5,"1,407",7,"25,303",1,"16,321",13,"135,187",72,"1,632,526",0,0,108,"2,556,879",332,"9,599,849",32,"1,128,694",10,"246,792",25,"479,890","1,552","41,781,776","1,512","28,149,254",943,"4,285,689","1,565","20,567,755",270,"1,097,750","1,298","-12,318,672","1,570","-11,220,922",41,"336,899",10,"6,333",4,"66,503",66,"331,363",55,"6,417,814",54,"6,364,017",54,"-34,811",0,0,0,0,0,0,64,"16,325",0,0,281,"5,017,186",20,"281,802",0,0,271,171,"55,300",76,"45,021",11,"2,301"
Agent,Male,Non Taxable,Overseas or unknown,f. 40 - 44,"2,635","2,044","-15,206,681",45,"608,608",15,"35,289",3,"7,838",0,0,0,0,2,"8,431",164,"1,739,858",158,"607,108",16,"78,071",2,"26,940",2,"15,074",8,"15,171",0,0,0,0,0,0,135,"123,381",16,"5,644",20,"38,309",20,"15,899","2,219","-10,490,779",2,"4,290",5,"6,307",21,"3,522",2,130,44,"39,970",59,"54,219",164,"137,936",5,"10,799",1,543,41,"88,903","1,157","905,765","1,284","1,584,876",32,"596,789",34,"227,988",7,"-208,767",191,"-186,677",10,"12,193",4,"79,959",3,"6,355",25,"256,330",86,"2,282,981",0,0,136,"3,805,747",410,"18,234,543",38,"2,197,996",16,"122,695",26,"673,815","1,976","59,686,129","1,897","37,736,469","1,180","6,207,796","1,992","30,953,475",389,"1,864,511","1,603","-17,076,122","1,994","-15,211,611",44,"27,620",12,"7,055",6,"84,406",114,"291,861",45,"47,137,845",47,"47,889,334",55,"-2,058,498",0,0,0,0,0,0,37,"9,846",1,"2,194",179,"2,648,812",19,"262,197",0,0,268,168,"64,978",69,"39,121",12,"2,455"
Agent,Male,Non Taxable,Overseas or unknown,g. 45 - 49,"2,687","2,018","-16,993,028",37,"300,127",10,"20,198",0,0,0,0,0,0,0,0,118,"1,496,649",113,"703,607",17,"210,754",4,"30,548",5,"51,958",6,"17,338",0,0,1,396,2,"7,581",103,"68,107",16,"33,531",31,"70,096",31,"30,034","2,277","-9,809,531",5,"4,121",4,"11,197",21,"2,934",1,"116,203",47,"33,080",56,"167,535",166,"141,514",3,"9,712",5,"19,565",37,"26,368","1,194","1,115,653","1,317","2,225,116",18,"386,055",25,"188,220",13,"-92,736",190,"-311,206",11,"6,495",5,"5,655",3,"6,933",18,"464,493",96,"3,061,423",0,0,135,"4,862,918",398,"30,919,016",27,"1,002,560",17,"74,698",21,"346,013","2,078","66,349,136","1,927","38,571,174","1,170","6,501,701","2,088","36,905,289",503,"2,824,877","1,585","-18,445,980","2,090","-15,621,103",53,"102,120",13,"7,265",23,"211,913",108,"529,369",37,"5,181,289",44,"5,398,906",52,"-687,887",0,0,0,0,0,0,28,"7,351",0,0,120,"1,305,386",6,"92,121",0,0,281,199,"97,334",66,"41,542",8,"2,495"
Agent,Male,Non Taxable,Overseas or unknown,h. 50 - 54,"2,423","1,765","-15,588,887",30,"313,023",9,"19,009",0,0,0,0,0,0,1,"11,778",75,"1,375,635",61,"300,118",15,"122,097",4,"18,918",3,"24,220",4,"8,759",0,0,1,"9,888",5,"97,545",101,"123,155",15,"17,723",38,"131,618",38,"56,395","1,969","-7,896,036",3,"10,708",3,"2,933",10,"1,725",1,"3,985",31,"39,149",41,"58,500",168,"130,521",2,"28,346",7,"48,530",38,"37,499","1,101","1,384,288","1,234","2,808,246",21,"556,594",12,"153,135",10,"-182,143",174,"-805,307",15,"13,738",3,"-3,497",4,"91,866",18,"824,007",101,"2,914,270",0,0,145,"4,679,356",360,"46,621,809",37,"798,148",24,"52,782",26,"342,859","1,769","58,807,924","1,600","31,077,695","1,040","6,398,736","1,776","33,457,585",438,"3,361,001","1,336","-15,487,093","1,779","-12,126,092",46,"29,786",13,"7,248",23,"354,981",99,"757,859",59,"7,563,820",66,"8,675,812",71,"-1,524,492",0,0,0,0,0,0,22,"6,004",0,0,46,"604,433",4,"44,640",0,0,341,243,"143,106",83,"53,678",11,"2,426"
Agent,Male,Non Taxable,Overseas or unknown,i. 55 - 59,"2,100","1,504","-10,671,588",63,"810,392",8,"17,381",0,0,0,0,0,0,0,0,65,"1,121,519",66,"486,254",19,"122,796",1,485,7,"17,514",5,"16,289",0,0,39,"458,833",10,"195,479",89,"115,614",10,"6,604",26,"33,871",26,"14,510","1,739","-2,738,626",7,"8,938",3,"41,723",19,"3,376",0,0,24,"12,248",33,"66,285",157,"162,294",2,224,2,"1,290",38,"490,606","1,032","2,081,041","1,121","3,561,976",13,"829,129",22,"284,820",12,"-609,938",152,"-353,361",10,"11,307",2,"38,200",6,"747,480",22,"630,517",71,"3,196,193",0,0,136,"8,377,004",345,"35,518,500",21,"924,735",12,"66,066",19,"337,446","1,527","48,053,011","1,335","23,881,293",955,"5,626,579","1,543","28,962,967",421,"2,718,682","1,124","-13,136,510","1,546","-10,417,828",43,"40,034",13,"9,874",26,"383,723",72,"331,972",35,"3,769,696",38,"4,154,048",50,"-1,124,258",0,0,12,"12,463",0,0,32,"10,565",28,"491,336",14,"116,180",1,"37,373",0,0,289,228,"151,955",52,"35,257",9,"2,961"
Agent,Male,Non Taxable,Overseas or unknown,j. 60 - 64,"1,394",946,"-5,509,148",26,"142,644",6,"10,605",0,0,0,0,0,0,0,0,51,"759,236",55,"599,498",10,"57,236",1,"12,396",6,"36,887",5,"29,605",2,"6,743",2,"3,286",9,"225,869",75,"85,608",7,691,17,"14,532",17,"6,226","1,121","-435,878",1,"1,739",5,"16,115",9,"1,922",1,"4,710",23,"19,123",28,"43,609",118,"94,246",1,"3,582",4,"14,824",23,"18,370",645,"762,529",701,"1,643,653",13,"739,698",9,"110,031",6,"232,323",86,"-649,977",5,"1,179",0,0,3,"71,125",13,"756,316",44,"1,122,792",0,0,72,"2,517,128",191,"16,675,683",21,"502,995",13,"47,555",15,"166,039",977,"26,826,514",769,"11,331,931",607,"2,940,070",980,"16,432,512",331,"2,237,945",649,"-6,115,944",981,"-3,877,999",31,"128,478",4,925,32,"543,220",31,"163,273",22,"91,550,577",26,"91,240,341",29,"-101,265",0,0,3,"2,706",0,0,20,"6,653",2,"1,382",9,"116,473",2,"17,854",0,0,187,146,"96,235",26,"15,738",8,"2,877"
Agent,Male,Non Taxable,Overseas or unknown,k. 65 - 69,952,622,"-3,438,392",65,"183,818",3,"7,082",0,0,0,0,0,0,0,0,45,"685,346",44,"198,516",8,"43,908",2,"21,158",2,"3,303",1,"1,880",64,"416,860",0,0,14,"377,110",85,"157,608",12,"4,569",33,"67,842",33,"29,070",762,"-371,287",2,"4,741",1,"14,423",10,"1,729",0,0,16,"7,906",24,"28,799",49,"28,919",1,"1,453",1,367,24,"156,368",446,"405,652",487,"980,484",2,"42,930",5,"16,492",13,"-354,784",84,"-368,716",4,"3,362",3,"43,669",1,"472,619",10,"770,018",41,"785,192",0,0,60,"1,692,632",129,"12,564,288",36,"715,900",18,"106,562",15,"113,690",591,"17,869,183",414,"6,575,000",378,"1,851,607",595,"11,311,058",242,"1,703,863",353,"-3,572,345",595,"-1,868,482",14,"6,417",6,"60,254",9,"134,776",15,"223,199",32,"5,338,738",35,"7,602,985",35,"-2,379,976",0,0,5,"4,824",0,0,16,"4,974",0,0,6,"42,082",0,0,0,0,136,117,"82,369",18,"11,405",3,39
Agent,Male,Non Taxable,Overseas or unknown,l. 70 - 74,440,288,"-620,805",35,"56,869",1,"1,410",0,0,0,0,0,0,0,0,6,"53,092",6,"54,072",1,"40,000",0,0,0,0,0,0,48,"500,551",0,0,1,"18,983",37,"80,067",7,"10,395",10,"30,546",10,"13,084",337,"607,869",1,4,0,0,2,175,1,"2,463",4,820,5,"3,462",28,"15,050",2,"34,360",1,"2,777",6,"7,483",223,"170,978",245,"323,626",0,0,1,"15,000",3,"-79,174",37,"138,585",4,"2,861",1,770,0,0,4,"30,543",20,"271,075",0,0,25,"474,155",52,"7,101,159",15,"198,902",10,"29,415",8,"26,415",258,"7,253,502",141,"1,977,594",157,"687,248",261,"4,753,346",124,"892,847",137,"-1,057,533",262,"-164,686",10,"13,389",3,"40,268",2,"43,577",9,"45,939",13,"599,265",13,"1,137,595",14,"-585,414",0,0,0,0,0,0,4,"1,129",0,0,1,"7,715",0,0,0,0,50,44,"39,698",3,"1,397",0,0
Agent,Male,Non Taxable,Overseas or unknown,m. 75 and over,341,219,"-5,050,438",35,"55,637",1,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"303,279",0,0,11,"164,042",29,"170,863",6,"4,792",16,"37,276",16,"15,972",233,"-3,659,539",0,0,0,0,0,0,0,0,0,0,0,0,11,"12,375",0,0,1,66,8,"14,924",182,"241,888",193,"369,009",1,"136,323",0,0,4,"-4,878,951",50,"619,337",9,"7,572",2,"10,924",0,0,0,0,13,"85,171",0,0,24,"229,537",44,"15,558,194",19,"188,059",12,"20,751",11,"7,491",152,"3,489,019",58,"456,219",85,"324,947",154,"2,597,346",81,"438,789",73,"-328,282",154,"110,507",6,"62,731",7,"9,360",0,0,9,"94,284",11,"1,520,407",10,"1,619,491",11,"-562,901",0,0,2,"4,155",0,0,4,"1,168",0,0,0,0,0,0,0,0,35,31,"27,567",5,"2,151",3,"1,437"
Agent,Male,Non Taxable,QLD,a. Under 18,"6,890","6,830","57,514,264",589,"155,123",3,332,0,0,0,0,0,0,0,0,"5,497","52,332,093","4,423","3,005,003",882,"677,595",2,"1,892",17,"11,698",242,"758,896",2,624,30,"81,066",6,"54,170","2,815","345,814",30,"6,148",150,"86,134",150,"36,788","6,828","58,925,441",168,"305,533",52,"59,135","1,789","383,774",50,"54,053","1,157","533,250","2,149","1,335,745",28,"7,407",11,"9,046",3,302,250,"10,490",280,"42,612","2,372","1,411,070",4,"5,871",69,"106,182",59,"132,929","1,516","3,069,875",902,"527,692",40,"228,858",0,0,5,"49,065",169,"351,565",0,0,182,"646,679",34,"100,215",217,"196,807",213,"156,129",196,"19,157",5,"34,914",3,"14,771",2,"3,248",5,"14,848",4,"4,650",1,"-2,603",5,"2,047",24,"83,350",11,"45,852",0,0,3,"5,468",80,"1,238,610",62,"833,487",87,"381,831",0,0,2,156,5,18,559,"148,439",0,0,23,"248,367",0,0,268,"1,007,935","2,939",39,"31,030",0,0,0,0
Agent,Male,Non Taxable,QLD,b. 18 - 24,"25,957","25,848","339,055,251","6,242","1,983,766",37,"21,557",1,956,0,0,0,0,2,"7,870","23,633","274,231,110","22,562","28,180,725","4,211","4,017,560",59,"68,599",245,"236,134","6,234","37,172,909",117,"779,932",21,"61,364",12,"44,401","9,205","1,300,079",151,"24,599",506,"419,678",505,"179,736","25,852","352,546,674","2,122","5,252,928",457,"877,608","8,619","1,937,153",328,"704,943","5,922","3,123,314","10,680","11,895,946",148,"51,980",31,"11,456",17,"37,128","1,225","142,006","4,847","726,387","12,636","13,110,365",34,"309,287",454,"343,230",64,"-406,553","1,344","11,156,988",367,"689,237","1,005","7,231,458",14,"84,705",163,"771,422",218,"741,426",0,0,242,"1,562,027",107,"534,272",314,"1,776,071",242,"823,325",257,"296,548",138,"1,916,605",115,"1,154,954",58,"174,763",138,"1,109,442",37,"180,971",102,"-703,525",139,"-522,554",130,"477,325",43,"166,573",6,"8,861",81,"235,596","1,898","41,260,087","1,503","28,581,532","1,911","12,289,298",0,0,1,154,51,561,"5,555","1,452,514",1,39,"6,240","116,987,848",0,0,735,"3,040,039","6,005",534,"209,803",94,"17,861",18,586
