"Australian Exporters: by Export Value Range, Industry, State, and Destination Country",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Total Goods and Services Credit ($m),404125,"per 5368.0 Table 1 'Credits, Total goods and services' for FY 2018",,,,,,
,DATA SOURCE,5368.0.55.006 Tables 6 & 7,,5368.0.55.006 Table 1.1,,,5368.0.55.006 Table 5.1,,,,,,,,,,"5368.0.55.006 Table 5.2, and 5368.0 Table 1",,,,,,,,
,,,,Number of Goods Exporters,,,Industry of exporter,,,,,,,,,,Value of Goods and Services Exports in FY 2018 by Industry of exporter (ratio per cell multiplied by Total Goods and Services),,,,,,,,
Destination Country,Value Range,State,Size,Total,,,"Agriculture, forestry and fishing",Mining,Manufacturing,Construction,Wholesale Trade,Retail Trade,"Transport, postal and warehousing",Other (c),TOTAL,,"Agriculture, forestry and fishing",Mining,Manufacturing,Construction,Wholesale Trade,Retail Trade,"Transport, postal and warehousing",Other (c),TOTAL
,,,,no.,%,,no.,no.,no.,no.,no.,no.,no.,no.,no.,,$,$,$,$,$,$,$,$,$
SWITZERLAND,"Less than $10,000",VIC,Small,81,0.09664057,,2,0,16,2,29,11,2,19,81,,224829,0,512872,66853,1650866,496130,204733,728487,3884770
SWITZERLAND,$100m or more,QLD,Large,1,0.000886438,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,QLD,Large,0,0.000553612,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,QLD,Large,2,0.002718628,,0,0,1,0,1,0,0,1,3,,0,0,29661682,0,19582752,0,0,2366734,51611168
SWITZERLAND,$1m and less than $10m,QLD,Large,11,0.01299669,,0,1,3,1,3,1,1,3,13,,0,903195501,141800819,1005103,93617423,2712250,1671685,11314421,1155317203
SWITZERLAND,"$875,000 and less than $1m",QLD,Large,1,0.001443344,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",QLD,Medium,1,0.001443344,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",QLD,Medium,4,0.005058296,,0,0,1,0,1,1,0,1,4,,0,0,199360,0,373523,43094,0,164234,780211
SWITZERLAND,"$250,000 and less than $500,000",QLD,Medium,9,0.010815197,,0,0,2,1,3,1,0,2,9,,0,0,426254,45422,798633,92140,0,351151,1713601
SWITZERLAND,"$100,000 and less than $250,000",QLD,Medium,16,0.018598712,,0,0,4,1,5,2,1,3,16,,0,0,733022,78112,1373395,158452,67970,603868,3014821
SWITZERLAND,"$55,000 and less than $100,000",QLD,Medium,26,0.031325187,,1,0,7,2,8,3,1,6,28,,453148,0,1234605,131562,2313164,266876,114480,1017075,5530909
SWITZERLAND,"$10,000 and less than $55,000",QLD,Small,26,0.031325187,,1,0,5,1,7,4,1,7,26,,27941,0,80378,18294,213434,37320,7714,120183,505264
SWITZERLAND,"Less than $10,000",QLD,Small,45,0.05416496,,1,1,9,2,12,7,1,13,46,,48313,28221,138983,31633,369052,64531,13338,207810,901882
SWITZERLAND,$100m or more,SA,Large,0,0.000297844,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,SA,Large,0,0.000186014,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,SA,Large,1,0.000913462,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$1m and less than $10m,SA,Large,4,0.004366903,,0,0,1,0,1,0,0,1,3,,0,0,517473659,0,393173617,0,0,22982629,933629905
SWITZERLAND,"$875,000 and less than $1m",SA,Large,0,0.000484965,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",SA,Medium,0,0.000484965,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",SA,Medium,1,0.001699593,,0,0,1,0,1,0,0,0,2,,0,0,727525,0,1568717,0,0,0,2296242
SWITZERLAND,"$250,000 and less than $500,000",SA,Medium,3,0.003633918,,0,0,1,0,1,0,0,1,3,,0,0,1555530,0,3354091,0,0,713282,5622902
SWITZERLAND,"$100,000 and less than $250,000",SA,Medium,5,0.006249188,,0,0,2,0,2,0,0,1,5,,0,0,2675018,0,5767973,0,0,1226619,9669610
SWITZERLAND,"$55,000 and less than $100,000",SA,Medium,9,0.010525298,,1,0,3,0,3,1,0,2,10,,1313526,0,4505443,0,9714804,580677,0,2065952,18180403
SWITZERLAND,"$10,000 and less than $55,000",SA,Small,9,0.010525298,,1,0,2,0,3,1,0,2,9,,80992,0,293324,0,896376,81202,0,244123,1596017
SWITZERLAND,"Less than $10,000",SA,Small,15,0.018199487,,1,0,4,0,4,1,0,3,13,,140045,0,507192,0,1549941,140408,0,422118,2759702
SWITZERLAND,$100m or more,WA,Large,0,0.000499103,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,WA,Large,0,0.000311708,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,WA,Large,1,0.001530708,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$1m and less than $10m,WA,Large,6,0.00731771,,0,1,1,0,2,1,0,2,7,,0,836437907,249821508,0,71164218,748400,0,3376128,1161548160
SWITZERLAND,"$875,000 and less than $1m",WA,Large,1,0.000812667,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",WA,Medium,1,0.000812667,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",WA,Medium,2,0.002848044,,0,0,1,0,1,0,0,1,3,,0,0,351228,0,283937,0,0,49006,684172
SWITZERLAND,"$250,000 and less than $500,000",WA,Medium,5,0.006089433,,0,0,1,0,1,1,0,1,4,,0,0,750965,0,607089,25425,0,104780,1488259
SWITZERLAND,"$100,000 and less than $250,000",WA,Medium,9,0.010471895,,0,0,2,1,2,1,0,2,8,,0,0,1291422,44075,1044000,43722,0,180189,2603409
SWITZERLAND,"$55,000 and less than $100,000",WA,Medium,15,0.017637462,,1,1,4,1,4,2,1,3,17,,181944,198786,2175099,74233,1758374,73640,61619,303487,4827183
SWITZERLAND,"$10,000 and less than $55,000",WA,Small,15,0.017637462,,1,1,3,1,4,2,1,4,17,,11219,15115,141608,10323,162244,10298,4152,35861,390820
SWITZERLAND,"Less than $10,000",WA,Small,25,0.03049726,,1,1,5,2,6,3,1,8,27,,19398,26136,244858,17849,280538,17806,7179,62009,675773
SWITZERLAND,$100m or more,TAS,Large,0,5.05327E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,TAS,Large,0,3.15594E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,TAS,Large,0,0.000154979,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$1m and less than $10m,TAS,Large,1,0.000740895,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$875,000 and less than $1m",TAS,Large,0,8.228E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",TAS,Medium,0,8.228E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",TAS,Medium,0,0.000288356,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$250,000 and less than $500,000",TAS,Medium,1,0.000616536,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$100,000 and less than $250,000",TAS,Medium,1,0.001060247,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$55,000 and less than $100,000",TAS,Medium,1,0.001785738,,0,0,1,0,0,0,0,0,1,,0,0,5062962,0,0,0,0,0,5062962
SWITZERLAND,"$10,000 and less than $55,000",TAS,Small,1,0.001785738,,0,0,1,0,0,0,0,0,1,,0,0,329621,0,0,0,0,0,329621
SWITZERLAND,"Less than $10,000",TAS,Small,3,0.003087753,,1,0,1,0,0,0,0,1,3,,397756,0,569953,0,0,0,0,0,967710
SWITZERLAND,$100m or more,NT,Large,0,6.80503E-06,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,NT,Large,0,4.24998E-06,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,NT,Large,0,2.08705E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$1m and less than $10m,NT,Large,0,9.97734E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$875,000 and less than $1m",NT,Large,0,1.10803E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",NT,Medium,0,1.10803E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",NT,Medium,0,3.88317E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$250,000 and less than $500,000",NT,Medium,0,8.30265E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$100,000 and less than $250,000",NT,Medium,0,0.000142779,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$55,000 and less than $100,000",NT,Medium,0,0.000240478,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$10,000 and less than $55,000",NT,Small,0,0.000240478,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"Less than $10,000",NT,Small,0,0.000415815,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$100m or more,ACT,Large,0,5.92857E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$50m and less than $100m,ACT,Large,0,3.7026E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$10m and less than $50m,ACT,Large,0,0.000181824,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,$1m and less than $10m,ACT,Large,1,0.00086923,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$875,000 and less than $1m",ACT,Large,0,9.65321E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$750,000 and less than $875,000",ACT,Medium,0,9.65321E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$500,000 and less than $750,000",ACT,Medium,0,0.000338303,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$250,000 and less than $500,000",ACT,Medium,1,0.00072333,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$100,000 and less than $250,000",ACT,Medium,1,0.001243898,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SWITZERLAND,"$55,000 and less than $100,000",ACT,Medium,2,0.002095056,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,6789020,6789020
SWITZERLAND,"$10,000 and less than $55,000",ACT,Small,2,0.002095056,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,802224,802224
SWITZERLAND,"Less than $10,000",ACT,Small,3,0.0036226,,0,0,0,0,1,1,0,1,3,,0,0,0,0,1818817,1118140,0,1387140,4324097
TAIWAN,$100m or more,NSW,Large,4,0%,,0,0,1,0,2,0,0,1,4,,0,0,71786843,0,45965149,0,0,6907148,124659139
TAIWAN,$50m and less than $100m,NSW,Large,3,0.001119349,,0,0,1,0,1,0,0,1,3,,0,0,44833419,0,28706859,0,0,4313758,77854035
TAIWAN,$10m and less than $50m,NSW,Large,12,0.005496805,,0,0,3,1,4,1,1,3,13,,0,0,220164109,1088088,140971181,4859889,12210459,21183631,400477357
TAIWAN,$1m and less than $10m,NSW,Large,59,0.02627806,,1,1,13,2,21,5,3,14,60,,27706042,1517811094,1052517875,5201722,673927680,23233214,58373392,101270595,3460041614
TAIWAN,"$875,000 and less than $1m",NSW,Large,7,0.002918304,,0,0,1,0,2,1,0,2,6,,0,0,116887127,0,74842881,2580159,0,11246582,205556750
TAIWAN,"$750,000 and less than $875,000",NSW,Medium,7,0.002918304,,0,0,2,0,3,1,0,1,7,,0,0,422236,0,767254,105333,0,419450,1714273
TAIWAN,"$500,000 and less than $750,000",NSW,Medium,23,0.010227389,,0,0,5,1,9,3,1,5,24,,0,0,1479753,109945,2688893,369147,645508,1469991,6763238
TAIWAN,"$250,000 and less than $500,000",NSW,Medium,49,0.02186729,,1,0,11,2,19,5,2,10,50,,427322,0,3163877,235075,5749151,789278,1380168,3143003,14887873
TAIWAN,"$100,000 and less than $250,000",NSW,Medium,85,0.03760481,,1,0,19,3,32,9,3,17,84,,734858,0,5440865,404255,9886718,1357308,2373451,5404969,25602424
TAIWAN,"$55,000 and less than $100,000",NSW,Medium,143,0.063336521,,2,1,32,5,54,16,5,29,144,,1237697,360719,9163867,680873,16651868,2286068,3997524,9103407,43482024
TAIWAN,"$10,000 and less than $55,000",NSW,Small,143,0.063336521,,2,1,24,5,49,20,5,38,144,,76316,27428,596608,94679,1536453,319684,269365,1075703,3996235
TAIWAN,"Less than $10,000",NSW,Small,248,0.109516346,,4,1,42,8,85,35,8,66,249,,131960,47426,1031605,163712,2656709,552771,465763,1860018,6909964
TAIWAN,$100m or more,VIC,Large,4,0.001581573,,0,0,1,0,1,0,0,1,3,,0,0,107301177,0,85873831,0,0,8133318,201308327
TAIWAN,$50m and less than $100m,VIC,Large,2,0.000987748,,0,0,1,0,1,0,0,1,3,,0,0,67013375,0,53631240,0,0,5079545,125724160
TAIWAN,$10m and less than $50m,VIC,Large,11,0.004850549,,0,0,3,0,4,1,1,2,11,,0,0,329083536,0,263367698,13114178,16136890,24944192,646646494
TAIWAN,$1m and less than $10m,VIC,Large,52,0.023188563,,1,0,13,2,19,4,3,11,53,,141921775,0,1573218746,6386319,1259057215,62693717,77144113,119248357,3239670241
TAIWAN,"$875,000 and less than $1m",VIC,Large,6,0.0025752,,0,0,2,0,2,1,0,1,6,,0,0,174713441,0,139824305,6962436,0,13243098,334743281
TAIWAN,"$750,000 and less than $875,000",VIC,Medium,6,0.0025752,,0,0,2,0,2,1,0,1,6,,0,0,631124,0,1433413,284237,0,493912,2842686
TAIWAN,"$500,000 and less than $750,000",VIC,Medium,20,0.00902496,,0,0,5,1,8,2,1,4,21,,0,0,2211816,134983,5023492,996126,853080,1730946,10950443
TAIWAN,"$250,000 and less than $500,000",VIC,Medium,44,0.019296365,,1,0,11,1,17,4,1,8,43,,2188919,0,4729107,288609,10740782,2129828,1823979,3700955,25602180
TAIWAN,"$100,000 and less than $250,000",VIC,Medium,75,0.033183633,,2,0,20,2,30,8,2,13,77,,3764248,0,8132566,496316,18470742,3662630,3136665,6364470,44027637
TAIWAN,"$55,000 and less than $100,000",VIC,Medium,126,0.055890081,,2,0,33,4,50,13,4,23,129,,6339996,0,13697409,835929,31109651,6168844,5282980,10719463,74154272
TAIWAN,"$10,000 and less than $55,000",VIC,Small,126,0.055890081,,3,0,25,4,45,16,4,30,127,,390924,0,891761,116241,2870459,862651,355982,1266664,6754682
TAIWAN,"Less than $10,000",VIC,Small,218,0.09664057,,4,0,44,6,78,28,6,51,217,,675954,0,1541960,200994,4963364,1491626,615536,2190212,11679646
TAIWAN,$100m or more,QLD,Large,2,0.000886438,,0,0,1,0,1,0,0,1,3,,0,0,29077593,0,19197134,0,0,2320129,50594856
TAIWAN,$50m and less than $100m,QLD,Large,1,0.000553612,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,QLD,Large,6,0.002718628,,0,0,2,0,2,1,0,2,7,,0,0,89178493,0,58875970,1705733,0,7115636,156875832
TAIWAN,$1m and less than $10m,QLD,Large,29,0.01299669,,1,1,7,2,8,3,1,7,30,,30497481,2715476909,426327243,3021865,281462819,8154439,5025958,34017053,3503983766
TAIWAN,"$875,000 and less than $1m",QLD,Large,3,0.001443344,,0,0,1,0,1,0,0,1,3,,0,0,47345673,0,31257788,0,0,3777756,82381216
TAIWAN,"$750,000 and less than $875,000",QLD,Medium,3,0.001443344,,0,0,1,0,1,0,0,1,3,,0,0,171029,0,320440,0,0,140894,632363
TAIWAN,"$500,000 and less than $750,000",QLD,Medium,11,0.005058296,,0,0,3,1,3,1,0,2,10,,0,0,599381,63871,1123004,129564,0,493774,2409594
TAIWAN,"$250,000 and less than $500,000",QLD,Medium,24,0.010815197,,1,0,6,1,7,3,1,5,24,,470376,0,1281543,136564,2401107,277022,118833,1055743,5741186
TAIWAN,"$100,000 and less than $250,000",QLD,Medium,42,0.018598712,,1,1,11,2,12,5,1,9,42,,808897,383166,2203848,234846,4129143,476390,204355,1815543,10256187
TAIWAN,"$55,000 and less than $100,000",QLD,Medium,71,0.031325187,,2,1,18,4,21,8,2,15,71,,1362398,645353,3711867,395543,6954577,802368,344187,3057858,17274151
TAIWAN,"$10,000 and less than $55,000",QLD,Small,71,0.031325187,,2,1,14,4,19,11,2,20,73,,84005,49070,241659,55003,641693,112203,23192,361331,1568156
TAIWAN,"Less than $10,000",QLD,Small,122,0.05416496,,3,1,24,7,33,19,3,34,124,,145255,84849,417856,95106,1109562,194013,40102,624785,2711528
TAIWAN,$100m or more,SA,Large,1,0.000297844,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$50m and less than $100m,SA,Large,0,0.000186014,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,SA,Large,2,0.000913462,,0,0,1,0,1,0,0,1,3,,0,0,325439031,0,247266771,0,0,14453769,587159571
TAIWAN,$1m and less than $10m,SA,Large,10,0.004366903,,1,0,3,0,3,1,0,2,10,,88402169,0,1555795804,0,1182085026,17742687,0,69097775,2913123461
TAIWAN,"$875,000 and less than $1m",SA,Large,1,0.000484965,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$750,000 and less than $875,000",SA,Medium,1,0.000484965,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$500,000 and less than $750,000",SA,Medium,4,0.001699593,,0,0,1,0,1,0,0,1,3,,0,0,2187321,0,4716382,0,0,1002987,7906689
TAIWAN,"$250,000 and less than $500,000",SA,Medium,8,0.003633918,,1,0,3,0,3,1,0,1,9,,1363464,0,4676734,0,10084147,602754,0,2144497,18871595
TAIWAN,"$100,000 and less than $250,000",SA,Medium,14,0.006249188,,1,0,5,0,5,1,0,2,14,,2344726,0,8042500,0,17341537,1036546,0,3687855,32453164
TAIWAN,"$55,000 and less than $100,000",SA,Medium,24,0.010525298,,2,0,8,1,8,2,1,4,26,,3949143,0,13545714,767571,29207769,1745819,2102006,6211331,57529353
TAIWAN,"$10,000 and less than $55,000",SA,Small,24,0.010525298,,2,0,6,1,7,2,1,5,24,,243504,0,881885,106735,2694975,244135,141639,733961,5046834
TAIWAN,"Less than $10,000",SA,Small,41,0.018199487,,3,0,11,1,12,4,1,9,41,,421047,0,1524883,184558,4659930,422139,244911,1269106,8726574
TAIWAN,$100m or more,WA,Large,1,0.000499103,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$50m and less than $100m,WA,Large,1,0.000311708,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,WA,Large,3,0.001530708,,0,1,1,0,1,0,0,1,4,,0,526035553,157112673,0,44755156,0,0,2123246,730026626
TAIWAN,$1m and less than $10m,WA,Large,17,0.00731771,,1,3,4,1,4,1,1,4,19,,12245083,2514768751,751093795,1705082,213956768,2250081,2705237,10150401,3508875197
TAIWAN,"$875,000 and less than $1m",WA,Large,2,0.000812667,,0,0,1,0,1,0,0,1,3,,0,0,83412546,0,23760919,0,0,1127250,108300716
TAIWAN,"$750,000 and less than $875,000",WA,Medium,2,0.000812667,,0,0,1,0,1,0,0,1,3,,0,0,301314,0,243586,0,0,42042,586942
TAIWAN,"$500,000 and less than $750,000",WA,Medium,6,0.002848044,,0,0,2,0,2,1,0,2,7,,0,0,1055976,0,853663,35751,0,147338,2092728
TAIWAN,"$250,000 and less than $500,000",WA,Medium,14,0.006089433,,1,1,3,1,4,1,1,3,15,,188861,206343,2257794,77056,1825225,76440,63962,315025,5010705
TAIWAN,"$100,000 and less than $250,000",WA,Medium,24,0.010471895,,1,1,6,2,6,2,1,5,24,,324781,354845,3882690,132511,3138809,131452,109994,541743,8616825
TAIWAN,"$55,000 and less than $100,000",WA,Medium,40,0.017637462,,2,1,10,3,10,4,1,9,40,,547018,597653,6539484,223184,5286591,221400,185260,912439,14513029
TAIWAN,"$10,000 and less than $55,000",WA,Small,40,0.017637462,,2,1,7,2,9,5,1,12,39,,33729,45443,425749,31035,487789,30961,12483,107818,1175008
TAIWAN,"Less than $10,000",WA,Small,69,0.03049726,,3,2,13,4,16,9,2,21,70,,58322,78577,736170,53663,843445,53535,21585,186430,2031727
TAIWAN,$100m or more,TAS,Large,0,5.05327E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$50m and less than $100m,TAS,Large,0,3.15594E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,TAS,Large,0,0.000154979,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$1m and less than $10m,TAS,Large,2,0.000740895,,0,0,1,0,0,0,0,0,1,,0,0,1748315288,0,0,0,0,0,1748315288
TAIWAN,"$875,000 and less than $1m",TAS,Large,0,8.228E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$750,000 and less than $875,000",TAS,Medium,0,8.228E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$500,000 and less than $750,000",TAS,Medium,1,0.000288356,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$250,000 and less than $500,000",TAS,Medium,1,0.000616536,,0,0,1,0,0,0,0,0,1,,0,0,5255449,0,0,0,0,0,5255449
TAIWAN,"$100,000 and less than $250,000",TAS,Medium,2,0.001060247,,0,0,1,0,0,0,0,1,2,,0,0,9037707,0,0,0,0,0,9037707
TAIWAN,"$55,000 and less than $100,000",TAS,Medium,4,0.001785738,,1,0,2,0,1,0,0,1,5,,11216392,0,15221907,0,6289229,0,0,0,32727528
TAIWAN,"$10,000 and less than $55,000",TAS,Small,4,0.001785738,,1,0,1,0,1,0,0,1,4,,691603,0,991012,0,580302,0,0,0,2262916
TAIWAN,"Less than $10,000",TAS,Small,7,0.003087753,,1,0,2,0,1,1,0,2,7,,1195863,0,1713578,0,1003410,368464,0,0,4281315
TAIWAN,$100m or more,NT,Large,0,6.80503E-06,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$50m and less than $100m,NT,Large,0,4.24998E-06,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,NT,Large,0,2.08705E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$1m and less than $10m,NT,Large,0,9.97734E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$875,000 and less than $1m",NT,Large,0,1.10803E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$750,000 and less than $875,000",NT,Medium,0,1.10803E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$500,000 and less than $750,000",NT,Medium,0,3.88317E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$250,000 and less than $500,000",NT,Medium,0,8.30265E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$100,000 and less than $250,000",NT,Medium,0,0.000142779,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$55,000 and less than $100,000",NT,Medium,1,0.000240478,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$10,000 and less than $55,000",NT,Small,1,0.000240478,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"Less than $10,000",NT,Small,1,0.000415815,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,280428,280428
TAIWAN,$100m or more,ACT,Large,0,5.92857E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$50m and less than $100m,ACT,Large,0,3.7026E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$10m and less than $50m,ACT,Large,0,0.000181824,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,$1m and less than $10m,ACT,Large,2,0.00086923,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,227065321,227065321
TAIWAN,"$875,000 and less than $1m",ACT,Large,0,9.65321E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$750,000 and less than $875,000",ACT,Medium,0,9.65321E-05,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$500,000 and less than $750,000",ACT,Medium,1,0.000338303,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TAIWAN,"$250,000 and less than $500,000",ACT,Medium,2,0.00072333,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,7047129,7047129
TAIWAN,"$100,000 and less than $250,000",ACT,Medium,3,0.001243898,,0,0,0,0,1,0,0,1,2,,0,0,0,0,20349865,0,0,12118828,32468693
TAIWAN,"$55,000 and less than $100,000",ACT,Medium,5,0.002095056,,0,0,1,0,1,1,0,2,5,,0,0,9515314,0,34274595,13902875,0,20411336,78104120
TAIWAN,"$10,000 and less than $55,000",ACT,Small,5,0.002095056,,0,0,1,0,1,1,0,2,5,,0,0,619488,0,3162486,1944178,0,2411903,8138055
TAIWAN,"Less than $10,000",ACT,Small,8,0.0036226,,0,0,1,1,2,1,0,4,9,,0,0,1071169,555082,5468313,3361714,0,4170465,14626743
TANZANIA,$100m or more,NSW,Large,0,0%,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TANZANIA,$50m and less than $100m,NSW,Large,0,0.001119349,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TANZANIA,$10m and less than $50m,NSW,Large,1,0.005496805,,0,0,0,0,1,0,0,0,1,,0,0,0,0,50966,0,0,0,50966
